phi,theta
2.9469E-06,2.7109
2.9469E-06,2.7113
2.9469E-06,2.7117
2.9469E-06,2.7121
2.947E-06,2.7124
2.947E-06,2.7128
2.947E-06,2.7132
2.947E-06,2.7136
2.947E-06,2.7139
2.9471E-06,2.7143
2.9471E-06,2.7147
2.9471E-06,2.715
2.9471E-06,2.7154
2.9471E-06,2.7158
2.9471E-06,2.7162
2.9472E-06,2.7165
2.9472E-06,2.7169
2.9472E-06,2.7173
2.9472E-06,2.7176
2.9472E-06,2.718
2.9473E-06,2.7184
2.9473E-06,2.7188
2.9473E-06,2.7191
2.9473E-06,2.7195
2.9473E-06,2.7199
2.9473E-06,2.7203
2.9474E-06,2.7206
2.9474E-06,2.721
2.9474E-06,2.7214
2.9474E-06,2.7217
2.9474E-06,2.7221
2.9475E-06,2.7225
2.9475E-06,2.7229
2.9475E-06,2.7232
2.9475E-06,2.7236
2.9475E-06,2.724
2.9475E-06,2.7244
2.9476E-06,2.7247
2.9476E-06,2.7251
2.9476E-06,2.7255
2.9476E-06,2.7258
2.9476E-06,2.7262
2.9477E-06,2.7266
2.9477E-06,2.727
2.9477E-06,2.7273
2.9477E-06,2.7277
2.9477E-06,2.7281
2.9477E-06,2.7284
2.9478E-06,2.7288
2.9478E-06,2.7292
2.9478E-06,2.7296
2.9478E-06,2.7299
2.9478E-06,2.7303
2.9479E-06,2.7307
2.9479E-06,2.7311
2.9479E-06,2.7314
2.9479E-06,2.7318
2.9479E-06,2.7322
2.9479E-06,2.7325
2.948E-06,2.7329
2.948E-06,2.7333
2.948E-06,2.7337
2.948E-06,2.734
2.948E-06,2.7344
2.948E-06,2.7348
2.9481E-06,2.7352
2.9481E-06,2.7355
2.9481E-06,2.7359
2.9481E-06,2.7363
2.9481E-06,2.7366
2.9482E-06,2.737
2.9482E-06,2.7374
2.9482E-06,2.7378
2.9482E-06,2.7381
2.9482E-06,2.7385
2.9482E-06,2.7389
2.9483E-06,2.7392
2.9483E-06,2.7396
2.9483E-06,2.74
2.9483E-06,2.7404
2.9483E-06,2.7407
2.9484E-06,2.7411
2.9484E-06,2.7415
2.9484E-06,2.7419
2.9484E-06,2.7422
2.9484E-06,2.7426
2.9484E-06,2.743
2.9485E-06,2.7433
2.9485E-06,2.7437
2.9485E-06,2.7441
2.9485E-06,2.7445
2.9485E-06,2.7448
2.9486E-06,2.7452
2.9486E-06,2.7456
2.9486E-06,2.746
2.9486E-06,2.7463
2.9486E-06,2.7467
2.9486E-06,2.7471
2.9487E-06,2.7474
2.9487E-06,2.7478
2.9487E-06,2.7482
2.9487E-06,2.7486
2.9487E-06,2.7489
2.9488E-06,2.7493
2.9488E-06,2.7497
2.9488E-06,2.7501
2.9488E-06,2.7504
2.9488E-06,2.7508
2.9488E-06,2.7512
2.9489E-06,2.7515
2.9489E-06,2.7519
2.9489E-06,2.7523
2.9489E-06,2.7527
2.9489E-06,2.753
2.949E-06,2.7534
2.949E-06,2.7538
2.949E-06,2.7541
2.949E-06,2.7545
2.949E-06,2.7549
2.949E-06,2.7553
2.9491E-06,2.7556
2.9491E-06,2.756
2.9491E-06,2.7564
2.9491E-06,2.7568
2.9491E-06,2.7571
2.9492E-06,2.7575
2.9492E-06,2.7579
2.9492E-06,2.7582
2.9492E-06,2.7586
2.9492E-06,2.759
2.9492E-06,2.7594
2.9493E-06,2.7597
2.9493E-06,2.7601
2.9493E-06,2.7605
2.9493E-06,2.7609
2.9493E-06,2.7612
2.9493E-06,2.7616
2.9494E-06,2.762
2.9494E-06,2.7623
2.9494E-06,2.7627
2.9494E-06,2.7631
2.9494E-06,2.7635
2.9495E-06,2.7638
2.9495E-06,2.7642
2.9495E-06,2.7646
2.9495E-06,2.765
2.9495E-06,2.7653
2.9495E-06,2.7657
2.9496E-06,2.7661
2.9496E-06,2.7664
2.9496E-06,2.7668
2.9496E-06,2.7672
2.9496E-06,2.7676
2.9497E-06,2.7679
2.9497E-06,2.7683
2.9497E-06,2.7687
2.9497E-06,2.7691
2.9497E-06,2.7694
2.9497E-06,2.7698
2.9498E-06,2.7702
2.9498E-06,2.7705
2.9498E-06,2.7709
2.9498E-06,2.7713
2.9498E-06,2.7717
2.9499E-06,2.772
2.9499E-06,2.7724
2.9499E-06,2.7728
2.9499E-06,2.7732
2.9499E-06,2.7735
2.9499E-06,2.7739
2.95E-06,2.7743
2.95E-06,2.7746
2.95E-06,2.775
2.95E-06,2.7754
2.95E-06,2.7758
2.9501E-06,2.7761
2.9501E-06,2.7765
2.9501E-06,2.7769
2.9501E-06,2.7773
2.9501E-06,2.7776
2.9501E-06,2.778
2.9502E-06,2.7784
2.9502E-06,2.7787
2.9502E-06,2.7791
2.9502E-06,2.7795
2.9502E-06,2.7799
2.9503E-06,2.7802
2.9503E-06,2.7806
2.9503E-06,2.781
2.9503E-06,2.7814
2.9503E-06,2.7817
2.9503E-06,2.7821
2.9504E-06,2.7825
2.9504E-06,2.7828
2.9504E-06,2.7832
2.9504E-06,2.7836
2.9504E-06,2.784
2.9505E-06,2.7843
2.9505E-06,2.7847
2.9505E-06,2.7851
2.9505E-06,2.7855
2.9505E-06,2.7858
2.9505E-06,2.7862
2.9506E-06,2.7866
2.9506E-06,2.7869
2.9506E-06,2.7873
2.9506E-06,2.7877
2.9506E-06,2.7881
2.9507E-06,2.7884
2.9507E-06,2.7888
2.9507E-06,2.7892
2.9507E-06,2.7896
2.9507E-06,2.7899
2.9507E-06,2.7903
2.9508E-06,2.7907
2.9508E-06,2.791
2.9508E-06,2.7914
2.9508E-06,2.7918
2.9508E-06,2.7922
2.9508E-06,2.7925
2.9509E-06,2.7929
2.9509E-06,2.7933
2.9509E-06,2.7937
2.9509E-06,2.794
2.9509E-06,2.7944
2.951E-06,2.7948
2.951E-06,2.7951
2.951E-06,2.7955
2.951E-06,2.7959
2.951E-06,2.7963
2.951E-06,2.7966
2.9511E-06,2.797
2.9511E-06,2.7974
2.9511E-06,2.7978
2.9511E-06,2.7981
2.9511E-06,2.7985
2.9512E-06,2.7989
2.9512E-06,2.7992
2.9512E-06,2.7996
2.9512E-06,2.8
2.9512E-06,2.8004
2.9512E-06,2.8007
2.9513E-06,2.8011
2.9513E-06,2.8015
2.9513E-06,2.8019
2.9513E-06,2.8022
2.9513E-06,2.8026
2.9514E-06,2.803
2.9514E-06,2.8033
2.9514E-06,2.8037
2.9514E-06,2.8041
2.9514E-06,2.8045
2.9514E-06,2.8048
2.9515E-06,2.8052
2.9515E-06,2.8056
2.9515E-06,2.806
2.9515E-06,2.8063
2.9515E-06,2.8067
2.9516E-06,2.8071
2.9516E-06,2.8075
2.9516E-06,2.8078
2.9516E-06,2.8082
2.9516E-06,2.8086
2.9516E-06,2.8089
2.9517E-06,2.8093
2.9517E-06,2.8097
2.9517E-06,2.8101
2.9517E-06,2.8104
2.9517E-06,2.8108
2.9518E-06,2.8112
2.9518E-06,2.8116
2.9518E-06,2.8119
2.9518E-06,2.8123
2.9518E-06,2.8127
2.9518E-06,2.813
2.9519E-06,2.8134
2.9519E-06,2.8138
2.9519E-06,2.8142
2.9519E-06,2.8145
2.9519E-06,2.8149
2.952E-06,2.8153
2.952E-06,2.8157
2.952E-06,2.816
2.952E-06,2.8164
2.952E-06,2.8168
2.952E-06,2.8171
2.9521E-06,2.8175
2.9521E-06,2.8179
2.9521E-06,2.8183
2.9521E-06,2.8186
2.9521E-06,2.819
2.9522E-06,2.8194
2.9522E-06,2.8198
2.9522E-06,2.8201
2.9522E-06,2.8205
2.9522E-06,2.8209
2.9522E-06,2.8212
2.9523E-06,2.8216
2.9523E-06,2.822
2.9523E-06,2.8224
2.9523E-06,2.8227
2.9523E-06,2.8231
2.9523E-06,2.8235
2.9524E-06,2.8239
2.9524E-06,2.8242
2.9524E-06,2.8246
2.9524E-06,2.825
2.9524E-06,2.8254
2.9525E-06,2.8257
2.9525E-06,2.8261
2.9525E-06,2.8265
2.9525E-06,2.8268
2.9525E-06,2.8272
2.9525E-06,2.8276
2.9526E-06,2.828
2.9526E-06,2.8283
2.9526E-06,2.8287
2.9526E-06,2.8291
2.9526E-06,2.8295
2.9527E-06,2.8298
2.9527E-06,2.8302
2.9527E-06,2.8306
2.9527E-06,2.8309
2.9527E-06,2.8313
2.9527E-06,2.8317
2.9528E-06,2.8321
2.9528E-06,2.8324
2.9528E-06,2.8328
2.9528E-06,2.8332
2.9528E-06,2.8336
2.9529E-06,2.8339
2.9529E-06,2.8343
2.9529E-06,2.8347
2.9529E-06,2.8351
2.9529E-06,2.8354
2.9529E-06,2.8358
2.953E-06,2.8362
2.953E-06,2.8365
2.953E-06,2.8369
2.953E-06,2.8373
2.953E-06,2.8377
2.9531E-06,2.838
2.9531E-06,2.8384
2.9531E-06,2.8388
2.9531E-06,2.8392
2.9531E-06,2.8395
2.9531E-06,2.8399
2.9532E-06,2.8403
2.9532E-06,2.8406
2.9532E-06,2.841
2.9532E-06,2.8414
2.9532E-06,2.8418
2.9533E-06,2.8421
2.9533E-06,2.8425
2.9533E-06,2.8429
2.9533E-06,2.8433
2.9533E-06,2.8436
2.9533E-06,2.844
2.9534E-06,2.8444
2.9534E-06,2.8448
2.9534E-06,2.8451
2.9534E-06,2.8455
2.9534E-06,2.8459
2.9535E-06,2.8462
2.9535E-06,2.8466
2.9535E-06,2.847
2.9535E-06,2.8474
2.9535E-06,2.8477
2.9535E-06,2.8481
2.9536E-06,2.8485
2.9536E-06,2.8489
2.9536E-06,2.8492
2.9536E-06,2.8496
2.9536E-06,2.85
2.9537E-06,2.8503
2.9537E-06,2.8507
2.9537E-06,2.8511
2.9537E-06,2.8515
2.9537E-06,2.8518
2.9537E-06,2.8522
2.9538E-06,2.8526
2.9538E-06,2.853
2.9538E-06,2.8533
2.9538E-06,2.8537
2.9538E-06,2.8541
2.9539E-06,2.8545
2.9539E-06,2.8548
2.9539E-06,2.8552
2.9539E-06,2.8556
2.9539E-06,2.8559
2.9539E-06,2.8563
2.954E-06,2.8567
2.954E-06,2.8571
2.954E-06,2.8574
2.954E-06,2.8578
2.954E-06,2.8582
2.954E-06,2.8586
2.9541E-06,2.8589
2.9541E-06,2.8593
2.9541E-06,2.8597
2.9541E-06,2.8601
2.9541E-06,2.8604
2.9542E-06,2.8608
2.9542E-06,2.8612
2.9542E-06,2.8615
2.9542E-06,2.8619
2.9542E-06,2.8623
2.9542E-06,2.8627
2.9543E-06,2.863
2.9543E-06,2.8634
2.9543E-06,2.8638
2.9543E-06,2.8642
2.9543E-06,2.8645
2.9544E-06,2.8649
2.9544E-06,2.8653
2.9544E-06,2.8656
2.9544E-06,2.866
2.9544E-06,2.8664
2.9544E-06,2.8668
2.9545E-06,2.8671
2.9545E-06,2.8675
2.9545E-06,2.8679
2.9545E-06,2.8683
2.9545E-06,2.8686
2.9546E-06,2.869
2.9546E-06,2.8694
2.9546E-06,2.8698
2.9546E-06,2.8701
2.9546E-06,2.8705
2.9546E-06,2.8709
2.9547E-06,2.8712
2.9547E-06,2.8716
2.9547E-06,2.872
2.9547E-06,2.8724
2.9547E-06,2.8727
2.9548E-06,2.8731
2.9548E-06,2.8735
2.9548E-06,2.8739
2.9548E-06,2.8742
2.9548E-06,2.8746
2.9548E-06,2.875
2.9549E-06,2.8754
2.9549E-06,2.8757
2.9549E-06,2.8761
2.9549E-06,2.8765
2.9549E-06,2.8768
2.955E-06,2.8772
2.955E-06,2.8776
2.955E-06,2.878
2.955E-06,2.8783
2.955E-06,2.8787
2.955E-06,2.8791
2.9551E-06,2.8795
2.9551E-06,2.8798
2.9551E-06,2.8802
2.9551E-06,2.8806
2.9551E-06,2.881
2.9552E-06,2.8813
2.9552E-06,2.8817
2.9552E-06,2.8821
2.9552E-06,2.8824
2.9552E-06,2.8828
2.9552E-06,2.8832
2.9553E-06,2.8836
2.9553E-06,2.8839
2.9553E-06,2.8843
2.9553E-06,2.8847
2.9553E-06,2.8851
2.9554E-06,2.8854
2.9554E-06,2.8858
2.9554E-06,2.8862
2.9554E-06,2.8866
2.9554E-06,2.8869
2.9554E-06,2.8873
2.9555E-06,2.8877
2.9555E-06,2.888
2.9555E-06,2.8884
2.9555E-06,2.8888
2.9555E-06,2.8892
2.9556E-06,2.8895
2.9556E-06,2.8899
2.9556E-06,2.8903
2.9556E-06,2.8907
2.9556E-06,2.891
2.9556E-06,2.8914
2.9557E-06,2.8918
2.9557E-06,2.8922
2.9557E-06,2.8925
2.9557E-06,2.8929
2.9557E-06,2.8933
2.9557E-06,2.8936
2.9558E-06,2.894
2.9558E-06,2.8944
2.9558E-06,2.8948
2.9558E-06,2.8951
2.9558E-06,2.8955
2.9559E-06,2.8959
2.9559E-06,2.8963
2.9559E-06,2.8966
2.9559E-06,2.897
2.9559E-06,2.8974
2.9559E-06,2.8978
2.956E-06,2.8981
2.956E-06,2.8985
2.956E-06,2.8989
2.956E-06,2.8993
2.956E-06,2.8996
2.9561E-06,2.9
2.9561E-06,2.9004
2.9561E-06,2.9007
2.9561E-06,2.9011
2.9561E-06,2.9015
2.9561E-06,2.9019
2.9562E-06,2.9022
2.9562E-06,2.9026
2.9562E-06,2.903
2.9562E-06,2.9034
2.9562E-06,2.9037
2.9563E-06,2.9041
2.9563E-06,2.9045
2.9563E-06,2.9049
2.9563E-06,2.9052
2.9563E-06,2.9056
2.9563E-06,2.906
2.9564E-06,2.9063
2.9564E-06,2.9067
2.9564E-06,2.9071
2.9564E-06,2.9075
2.9564E-06,2.9078
2.9565E-06,2.9082
2.9565E-06,2.9086
2.9565E-06,2.909
2.9565E-06,2.9093
2.9565E-06,2.9097
2.9565E-06,2.9101
2.9566E-06,2.9105
2.9566E-06,2.9108
2.9566E-06,2.9112
2.9566E-06,2.9116
2.9566E-06,2.912
2.9567E-06,2.9123
2.9567E-06,2.9127
2.9567E-06,2.9131
2.9567E-06,2.9134
2.9567E-06,2.9138
2.9567E-06,2.9142
2.9568E-06,2.9146
2.9568E-06,2.9149
2.9568E-06,2.9153
2.9568E-06,2.9157
2.9568E-06,2.9161
2.9569E-06,2.9164
2.9569E-06,2.9168
2.9569E-06,2.9172
2.9569E-06,2.9176
2.9569E-06,2.9179
2.9569E-06,2.9183
2.957E-06,2.9187
2.957E-06,2.919
2.957E-06,2.9194
2.957E-06,2.9198
2.957E-06,2.9202
2.9571E-06,2.9205
2.9571E-06,2.9209
2.9571E-06,2.9213
2.9571E-06,2.9217
2.9571E-06,2.922
2.9571E-06,2.9224
2.9572E-06,2.9228
2.9572E-06,2.9232
2.9572E-06,2.9235
2.9572E-06,2.9239
2.9572E-06,2.9243
2.9573E-06,2.9247
2.9573E-06,2.925
2.9573E-06,2.9254
2.9573E-06,2.9258
2.9573E-06,2.9261
2.9573E-06,2.9265
2.9574E-06,2.9269
2.9574E-06,2.9273
2.9574E-06,2.9276
2.9574E-06,2.928
2.9574E-06,2.9284
2.9575E-06,2.9288
2.9575E-06,2.9291
2.9575E-06,2.9295
2.9575E-06,2.9299
2.9575E-06,2.9303
2.9575E-06,2.9306
2.9576E-06,2.931
2.9576E-06,2.9314
2.9576E-06,2.9318
2.9576E-06,2.9321
2.9576E-06,2.9325
2.9577E-06,2.9329
2.9577E-06,2.9332
2.9577E-06,2.9336
2.9577E-06,2.934
2.9577E-06,2.9344
2.9577E-06,2.9347
2.9578E-06,2.9351
2.9578E-06,2.9355
2.9578E-06,2.9359
2.9578E-06,2.9362
2.9578E-06,2.9366
2.9578E-06,2.937
2.9579E-06,2.9374
2.9579E-06,2.9377
2.9579E-06,2.9381
2.9579E-06,2.9385
2.9579E-06,2.9389
2.958E-06,2.9392
2.958E-06,2.9396
2.958E-06,2.94
2.958E-06,2.9403
2.958E-06,2.9407
2.958E-06,2.9411
2.9581E-06,2.9415
2.9581E-06,2.9418
2.9581E-06,2.9422
2.9581E-06,2.9426
2.9581E-06,2.943
2.9582E-06,2.9433
2.9582E-06,2.9437
2.9582E-06,2.9441
2.9582E-06,2.9445
2.9582E-06,2.9448
2.9582E-06,2.9452
2.9583E-06,2.9456
2.9583E-06,2.946
2.9583E-06,2.9463
2.9583E-06,2.9467
2.9583E-06,2.9471
2.9584E-06,2.9474
2.9584E-06,2.9478
2.9584E-06,2.9482
2.9584E-06,2.9486
2.9584E-06,2.9489
2.9584E-06,2.9493
2.9585E-06,2.9497
2.9585E-06,2.9501
2.9585E-06,2.9504
2.9585E-06,2.9508
2.9585E-06,2.9512
2.9586E-06,2.9516
2.9586E-06,2.9519
2.9586E-06,2.9523
2.9586E-06,2.9527
2.9586E-06,2.9531
2.9586E-06,2.9534
2.9587E-06,2.9538
2.9587E-06,2.9542
2.9587E-06,2.9545
2.9587E-06,2.9549
2.9587E-06,2.9553
2.9588E-06,2.9557
2.9588E-06,2.956
2.9588E-06,2.9564
2.9588E-06,2.9568
2.9588E-06,2.9572
2.9588E-06,2.9575
2.9589E-06,2.9579
2.9589E-06,2.9583
2.9589E-06,2.9587
2.9589E-06,2.959
2.9589E-06,2.9594
2.959E-06,2.9598
2.959E-06,2.9602
2.959E-06,2.9605
2.959E-06,2.9609
2.959E-06,2.9613
2.959E-06,2.9617
2.9591E-06,2.962
2.9591E-06,2.9624
2.9591E-06,2.9628
2.9591E-06,2.9631
2.9591E-06,2.9635
2.9592E-06,2.9639
2.9592E-06,2.9643
2.9592E-06,2.9646
2.9592E-06,2.965
2.9592E-06,2.9654
2.9592E-06,2.9658
2.9593E-06,2.9661
2.9593E-06,2.9665
2.9593E-06,2.9669
2.9593E-06,2.9673
2.9593E-06,2.9676
2.9594E-06,2.968
2.9594E-06,2.9684
2.9594E-06,2.9688
2.9594E-06,2.9691
2.9594E-06,2.9695
2.9594E-06,2.9699
2.9595E-06,2.9702
2.9595E-06,2.9706
2.9595E-06,2.971
2.9595E-06,2.9714
2.9595E-06,2.9717
2.9596E-06,2.9721
2.9596E-06,2.9725
2.9596E-06,2.9729
2.9596E-06,2.9732
2.9596E-06,2.9736
2.9596E-06,2.974
2.9597E-06,2.9744
2.9597E-06,2.9747
2.9597E-06,2.9751
2.9597E-06,2.9755
2.9597E-06,2.9759
2.9598E-06,2.9762
2.9598E-06,2.9766
2.9598E-06,2.977
2.9598E-06,2.9774
2.9598E-06,2.9777
2.9598E-06,2.9781
2.9599E-06,2.9785
2.9599E-06,2.9788
2.9599E-06,2.9792
2.9599E-06,2.9796
2.9599E-06,2.98
2.96E-06,2.9803
2.96E-06,2.9807
2.96E-06,2.9811
2.96E-06,2.9815
2.96E-06,2.9818
2.96E-06,2.9822
2.9601E-06,2.9826
2.9601E-06,2.983
2.9601E-06,2.9833
2.9601E-06,2.9837
2.9601E-06,2.9841
2.9602E-06,2.9845
2.9602E-06,2.9848
2.9602E-06,2.9852
2.9602E-06,2.9856
2.9602E-06,2.986
2.9602E-06,2.9863
2.9603E-06,2.9867
2.9603E-06,2.9871
2.9603E-06,2.9875
2.9603E-06,2.9878
2.9603E-06,2.9882
2.9604E-06,2.9886
2.9604E-06,2.9889
2.9604E-06,2.9893
2.9604E-06,2.9897
2.9604E-06,2.9901
2.9604E-06,2.9904
2.9605E-06,2.9908
2.9605E-06,2.9912
2.9605E-06,2.9916
2.9605E-06,2.9919
2.9605E-06,2.9923
2.9605E-06,2.9927
2.9606E-06,2.9931
2.9606E-06,2.9934
2.9606E-06,2.9938
2.9606E-06,2.9942
2.9606E-06,2.9946
2.9607E-06,2.9949
2.9607E-06,2.9953
2.9607E-06,2.9957
2.9607E-06,2.9961
2.9607E-06,2.9964
2.9607E-06,2.9968
2.9608E-06,2.9972
2.9608E-06,2.9975
2.9608E-06,2.9979
2.9608E-06,2.9983
2.9608E-06,2.9987
2.9609E-06,2.999
2.9609E-06,2.9994
2.9609E-06,2.9998
2.9609E-06,3.0002
2.9609E-06,3.0005
2.9609E-06,3.0009
2.961E-06,3.0013
2.961E-06,3.0017
2.961E-06,3.002
2.961E-06,3.0024
2.961E-06,3.0028
2.9611E-06,3.0032
2.9611E-06,3.0035
2.9611E-06,3.0039
2.9611E-06,3.0043
2.9611E-06,3.0047
2.9611E-06,3.005
2.9612E-06,3.0054
2.9612E-06,3.0058
2.9612E-06,3.0062
2.9612E-06,3.0065
2.9612E-06,3.0069
2.9613E-06,3.0073
2.9613E-06,3.0076
2.9613E-06,3.008
2.9613E-06,3.0084
2.9613E-06,3.0088
2.9613E-06,3.0091
2.9614E-06,3.0095
2.9614E-06,3.0099
2.9614E-06,3.0103
2.9614E-06,3.0106
2.9614E-06,3.011
2.9615E-06,3.0114
2.9615E-06,3.0118
2.9615E-06,3.0121
2.9615E-06,3.0125
2.9615E-06,3.0129
2.9615E-06,3.0133
2.9616E-06,3.0136
2.9616E-06,3.014
2.9616E-06,3.0144
2.9616E-06,3.0148
2.9616E-06,3.0151
2.9617E-06,3.0155
2.9617E-06,3.0159
2.9617E-06,3.0163
2.9617E-06,3.0166
2.9617E-06,3.017
2.9617E-06,3.0174
2.9618E-06,3.0178
2.9618E-06,3.0181
2.9618E-06,3.0185
2.9618E-06,3.0189
2.9618E-06,3.0192
2.9619E-06,3.0196
2.9619E-06,3.02
2.9619E-06,3.0204
2.9619E-06,3.0207
2.9619E-06,3.0211
2.9619E-06,3.0215
2.962E-06,3.0219
2.962E-06,3.0222
2.962E-06,3.0226
2.962E-06,3.023
2.962E-06,3.0234
2.9621E-06,3.0237
2.9621E-06,3.0241
2.9621E-06,3.0245
2.9621E-06,3.0249
2.9621E-06,3.0252
2.9621E-06,3.0256
2.9622E-06,3.026
2.9622E-06,3.0264
2.9622E-06,3.0267
2.9622E-06,3.0271
2.9622E-06,3.0275
2.9623E-06,3.0279
2.9623E-06,3.0282
2.9623E-06,3.0286
2.9623E-06,3.029
2.9623E-06,3.0294
2.9623E-06,3.0297
2.9624E-06,3.0301
2.9624E-06,3.0305
2.9624E-06,3.0308
2.9624E-06,3.0312
2.9624E-06,3.0316
2.9625E-06,3.032
2.9625E-06,3.0323
2.9625E-06,3.0327
2.9625E-06,3.0331
2.9625E-06,3.0335
2.9625E-06,3.0338
2.9626E-06,3.0342
2.9626E-06,3.0346
2.9626E-06,3.035
2.9626E-06,3.0353
2.9626E-06,3.0357
2.9627E-06,3.0361
2.9627E-06,3.0365
2.9627E-06,3.0368
2.9627E-06,3.0372
2.9627E-06,3.0376
2.9627E-06,3.038
2.9628E-06,3.0383
2.9628E-06,3.0387
2.9628E-06,3.0391
2.9628E-06,3.0395
2.9628E-06,3.0398
2.9629E-06,3.0402
2.9629E-06,3.0406
2.9629E-06,3.041
2.9629E-06,3.0413
2.9629E-06,3.0417
2.9629E-06,3.0421
2.963E-06,3.0425
2.963E-06,3.0428
2.963E-06,3.0432
2.963E-06,3.0436
2.963E-06,3.0439
2.9631E-06,3.0443
2.9631E-06,3.0447
2.9631E-06,3.0451
2.9631E-06,3.0454
2.9631E-06,3.0458
2.9631E-06,3.0462
2.9632E-06,3.0466
2.9632E-06,3.0469
2.9632E-06,3.0473
2.9632E-06,3.0477
2.9632E-06,3.0481
2.9633E-06,3.0484
2.9633E-06,3.0488
2.9633E-06,3.0492
2.9633E-06,3.0496
2.9633E-06,3.0499
2.9633E-06,3.0503
2.9634E-06,3.0507
2.9634E-06,3.0511
2.9634E-06,3.0514
2.9634E-06,3.0518
2.9634E-06,3.0522
2.9635E-06,3.0526
2.9635E-06,3.0529
2.9635E-06,3.0533
2.9635E-06,3.0537
2.9635E-06,3.0541
2.9635E-06,3.0544
2.9636E-06,3.0548
2.9636E-06,3.0552
2.9636E-06,3.0556
2.9636E-06,3.0559
2.9636E-06,3.0563
2.9637E-06,3.0567
2.9637E-06,3.0571
2.9637E-06,3.0574
2.9637E-06,3.0578
2.9637E-06,3.0582
2.9637E-06,3.0586
2.9638E-06,3.0589
2.9638E-06,3.0593
2.9638E-06,3.0597
2.9638E-06,3.06
2.9638E-06,3.0604
2.9639E-06,3.0608
2.9639E-06,3.0612
2.9639E-06,3.0615
2.9639E-06,3.0619
2.9639E-06,3.0623
2.9639E-06,3.0627
2.964E-06,3.063
2.964E-06,3.0634
2.964E-06,3.0638
2.964E-06,3.0642
2.964E-06,3.0645
2.9641E-06,3.0649
2.9641E-06,3.0653
2.9641E-06,3.0657
2.9641E-06,3.066
2.9641E-06,3.0664
2.9641E-06,3.0668
2.9642E-06,3.0672
2.9642E-06,3.0675
2.9642E-06,3.0679
2.9642E-06,3.0683
2.9642E-06,3.0687
2.9643E-06,3.069
2.9643E-06,3.0694
2.9643E-06,3.0698
2.9643E-06,3.0702
2.9643E-06,3.0705
2.9643E-06,3.0709
2.9644E-06,3.0713
2.9644E-06,3.0717
2.9644E-06,3.072
2.9644E-06,3.0724
2.9644E-06,3.0728
2.9644E-06,3.0732
2.9645E-06,3.0735
2.9645E-06,3.0739
2.9645E-06,3.0743
2.9645E-06,3.0747
2.9645E-06,3.075
2.9646E-06,3.0754
2.9646E-06,3.0758
2.9646E-06,3.0762
2.9646E-06,3.0765
2.9646E-06,3.0769
2.9646E-06,3.0773
2.9647E-06,3.0776
2.9647E-06,3.078
2.9647E-06,3.0784
2.9647E-06,3.0788
2.9647E-06,3.0791
2.9648E-06,3.0795
2.9648E-06,3.0799
2.9648E-06,3.0803
2.9648E-06,3.0806
2.9648E-06,3.081
2.9648E-06,3.0814
2.9649E-06,3.0818
2.9649E-06,3.0821
2.9649E-06,3.0825
2.9649E-06,3.0829
2.9649E-06,3.0833
2.965E-06,3.0836
2.965E-06,3.084
2.965E-06,3.0844
2.965E-06,3.0848
2.965E-06,3.0851
2.965E-06,3.0855
2.9651E-06,3.0859
2.9651E-06,3.0863
2.9651E-06,3.0866
2.9651E-06,3.087
2.9651E-06,3.0874
2.9652E-06,3.0878
2.9652E-06,3.0881
2.9652E-06,3.0885
2.9652E-06,3.0889
2.9652E-06,3.0893
2.9652E-06,3.0896
2.9653E-06,3.09
2.9653E-06,3.0904
2.9653E-06,3.0908
2.9653E-06,3.0911
2.9653E-06,3.0915
2.9654E-06,3.0919
2.9654E-06,3.0923
2.9654E-06,3.0926
2.9654E-06,3.093
2.9654E-06,3.0934
2.9654E-06,3.0938
2.9655E-06,3.0941
2.9655E-06,3.0945
2.9655E-06,3.0949
2.9655E-06,3.0953
2.9655E-06,3.0956
2.9656E-06,3.096
2.9656E-06,3.0964
2.9656E-06,3.0968
2.9656E-06,3.0971
2.9656E-06,3.0975
2.9656E-06,3.0979
2.9657E-06,3.0983
2.9657E-06,3.0986
2.9657E-06,3.099
2.9657E-06,3.0994
2.9657E-06,3.0998
2.9658E-06,3.1001
2.9658E-06,3.1005
2.9658E-06,3.1009
2.9658E-06,3.1013
2.9658E-06,3.1016
2.9658E-06,3.102
2.9659E-06,3.1024
2.9659E-06,3.1027
2.9659E-06,3.1031
2.9659E-06,3.1035
2.9659E-06,3.1039
2.966E-06,3.1042
2.966E-06,3.1046
2.966E-06,3.105
2.966E-06,3.1054
2.966E-06,3.1057
2.966E-06,3.1061
2.9661E-06,3.1065
2.9661E-06,3.1069
2.9661E-06,3.1072
2.9661E-06,3.1076
2.9661E-06,3.108
2.9662E-06,3.1084
2.9662E-06,3.1087
2.9662E-06,3.1091
2.9662E-06,3.1095
2.9662E-06,3.1099
2.9662E-06,3.1102
2.9663E-06,3.1106
2.9663E-06,3.111
2.9663E-06,3.1114
2.9663E-06,3.1117
2.9663E-06,3.1121
2.9664E-06,3.1125
2.9664E-06,3.1129
2.9664E-06,3.1132
2.9664E-06,3.1136
2.9664E-06,3.114
2.9664E-06,3.1144
2.9665E-06,3.1147
2.9665E-06,3.1151
2.9665E-06,3.1155
2.9665E-06,3.1159
2.9665E-06,3.1162
2.9666E-06,3.1166
2.9666E-06,3.117
2.9666E-06,3.1174
2.9666E-06,3.1177
2.9666E-06,3.1181
2.9666E-06,3.1185
2.9667E-06,3.1189
