phi,theta
0.035257,-19.048
0.035257,-19.039
0.035257,-19.029
0.035257,-19.02
0.035258,-19.011
0.035258,-19.002
0.035258,-18.993
0.035258,-18.983
0.035258,-18.974
0.035258,-18.965
0.035258,-18.956
0.035258,-18.946
0.035258,-18.937
0.035258,-18.928
0.035258,-18.919
0.035258,-18.909
0.035258,-18.9
0.035258,-18.891
0.035258,-18.881
0.035258,-18.872
0.035258,-18.863
0.035258,-18.853
0.035258,-18.844
0.035258,-18.835
0.035258,-18.826
0.035258,-18.816
0.035258,-18.807
0.035258,-18.797
0.035258,-18.788
0.035258,-18.779
0.035258,-18.769
0.035258,-18.76
0.035258,-18.751
0.035258,-18.741
0.035258,-18.732
0.035258,-18.722
0.035258,-18.713
0.035258,-18.704
0.035258,-18.694
0.035258,-18.685
0.035258,-18.675
0.035258,-18.666
0.035258,-18.657
0.035259,-18.647
0.035259,-18.638
0.035259,-18.628
0.035259,-18.619
0.035259,-18.609
0.035259,-18.6
0.035259,-18.59
0.035259,-18.581
0.035259,-18.571
0.035259,-18.562
0.035259,-18.552
0.035259,-18.543
0.035259,-18.533
0.035259,-18.524
0.035259,-18.514
0.035259,-18.505
0.035259,-18.495
0.035259,-18.486
0.035259,-18.476
0.035259,-18.467
0.035259,-18.457
0.035259,-18.447
0.035259,-18.438
0.035259,-18.428
0.035259,-18.419
0.035259,-18.409
0.035259,-18.399
0.035259,-18.39
0.035259,-18.38
0.035259,-18.371
0.035259,-18.361
0.035259,-18.351
0.035259,-18.342
0.035259,-18.332
0.035259,-18.322
0.035259,-18.313
0.035259,-18.303
0.035259,-18.293
0.03526,-18.284
0.03526,-18.274
0.03526,-18.264
0.03526,-18.255
0.03526,-18.245
0.03526,-18.235
0.03526,-18.226
0.03526,-18.216
0.03526,-18.206
0.03526,-18.196
0.03526,-18.187
0.03526,-18.177
0.03526,-18.167
0.03526,-18.157
0.03526,-18.148
0.03526,-18.138
0.03526,-18.128
0.03526,-18.118
0.03526,-18.109
0.03526,-18.099
0.03526,-18.089
0.03526,-18.079
0.03526,-18.069
0.03526,-18.06
0.03526,-18.05
0.03526,-18.04
0.03526,-18.03
0.03526,-18.02
0.03526,-18.01
0.03526,-18.001
0.03526,-17.991
0.03526,-17.981
0.03526,-17.971
0.03526,-17.961
0.03526,-17.951
0.03526,-17.941
0.03526,-17.931
0.03526,-17.922
0.03526,-17.912
0.035261,-17.902
0.035261,-17.892
0.035261,-17.882
0.035261,-17.872
0.035261,-17.862
0.035261,-17.852
0.035261,-17.842
0.035261,-17.832
0.035261,-17.822
0.035261,-17.812
0.035261,-17.802
0.035261,-17.792
0.035261,-17.782
0.035261,-17.772
0.035261,-17.762
0.035261,-17.752
0.035261,-17.742
0.035261,-17.732
0.035261,-17.722
0.035261,-17.712
0.035261,-17.702
0.035261,-17.692
0.035261,-17.682
0.035261,-17.672
0.035261,-17.662
0.035261,-17.652
0.035261,-17.642
0.035261,-17.632
0.035261,-17.622
0.035261,-17.612
0.035261,-17.602
0.035261,-17.592
0.035261,-17.581
0.035261,-17.571
0.035261,-17.561
0.035261,-17.551
0.035261,-17.541
0.035261,-17.531
0.035262,-17.521
0.035262,-17.511
0.035262,-17.5
0.035262,-17.49
0.035262,-17.48
0.035262,-17.47
0.035262,-17.46
0.035262,-17.45
0.035262,-17.439
0.035262,-17.429
0.035262,-17.419
0.035262,-17.409
0.035262,-17.399
0.035262,-17.388
0.035262,-17.378
0.035262,-17.368
0.035262,-17.358
0.035262,-17.347
0.035262,-17.337
0.035262,-17.327
0.035262,-17.317
0.035262,-17.306
0.035262,-17.296
0.035262,-17.286
0.035262,-17.276
0.035262,-17.265
0.035262,-17.255
0.035262,-17.245
0.035262,-17.234
0.035262,-17.224
0.035262,-17.214
0.035262,-17.203
0.035262,-17.193
0.035262,-17.183
0.035262,-17.172
0.035262,-17.162
0.035262,-17.152
0.035262,-17.141
0.035262,-17.131
0.035263,-17.121
0.035263,-17.11
0.035263,-17.1
0.035263,-17.089
0.035263,-17.079
0.035263,-17.069
0.035263,-17.058
0.035263,-17.048
0.035263,-17.037
0.035263,-17.027
0.035263,-17.016
0.035263,-17.006
0.035263,-16.996
0.035263,-16.985
0.035263,-16.975
0.035263,-16.964
0.035263,-16.954
0.035263,-16.943
0.035263,-16.933
0.035263,-16.922
0.035263,-16.912
0.035263,-16.901
0.035263,-16.891
0.035263,-16.88
0.035263,-16.87
0.035263,-16.859
0.035263,-16.849
0.035263,-16.838
0.035263,-16.828
0.035263,-16.817
0.035263,-16.806
0.035263,-16.796
0.035263,-16.785
0.035263,-16.775
0.035263,-16.764
0.035263,-16.754
0.035263,-16.743
0.035263,-16.732
0.035264,-16.722
0.035264,-16.711
0.035264,-16.701
0.035264,-16.69
0.035264,-16.679
0.035264,-16.669
0.035264,-16.658
0.035264,-16.647
0.035264,-16.637
0.035264,-16.626
0.035264,-16.615
0.035264,-16.605
0.035264,-16.594
0.035264,-16.583
0.035264,-16.573
0.035264,-16.562
0.035264,-16.551
0.035264,-16.541
0.035264,-16.53
0.035264,-16.519
0.035264,-16.508
0.035264,-16.498
0.035264,-16.487
0.035264,-16.476
0.035264,-16.465
0.035264,-16.455
0.035264,-16.444
0.035264,-16.433
0.035264,-16.422
0.035264,-16.412
0.035264,-16.401
0.035264,-16.39
0.035264,-16.379
0.035264,-16.368
0.035264,-16.358
0.035264,-16.347
0.035264,-16.336
0.035264,-16.325
0.035264,-16.314
0.035265,-16.303
0.035265,-16.293
0.035265,-16.282
0.035265,-16.271
0.035265,-16.26
0.035265,-16.249
0.035265,-16.238
0.035265,-16.227
0.035265,-16.216
0.035265,-16.206
0.035265,-16.195
0.035265,-16.184
0.035265,-16.173
0.035265,-16.162
0.035265,-16.151
0.035265,-16.14
0.035265,-16.129
0.035265,-16.118
0.035265,-16.107
0.035265,-16.096
0.035265,-16.085
0.035265,-16.074
0.035265,-16.063
0.035265,-16.052
0.035265,-16.041
0.035265,-16.03
0.035265,-16.019
0.035265,-16.008
0.035265,-15.997
0.035265,-15.986
0.035265,-15.975
0.035265,-15.964
0.035265,-15.953
0.035265,-15.942
0.035265,-15.931
0.035265,-15.92
0.035265,-15.909
0.035265,-15.898
0.035266,-15.887
0.035266,-15.876
0.035266,-15.865
0.035266,-15.854
0.035266,-15.843
0.035266,-15.831
0.035266,-15.82
0.035266,-15.809
0.035266,-15.798
0.035266,-15.787
0.035266,-15.776
0.035266,-15.765
0.035266,-15.754
0.035266,-15.742
0.035266,-15.731
0.035266,-15.72
0.035266,-15.709
0.035266,-15.698
0.035266,-15.687
0.035266,-15.675
0.035266,-15.664
0.035266,-15.653
0.035266,-15.642
0.035266,-15.631
0.035266,-15.619
0.035266,-15.608
0.035266,-15.597
0.035266,-15.586
0.035266,-15.574
0.035266,-15.563
0.035266,-15.552
0.035266,-15.541
0.035266,-15.529
0.035266,-15.518
0.035266,-15.507
0.035266,-15.495
0.035266,-15.484
0.035266,-15.473
0.035266,-15.462
0.035267,-15.45
0.035267,-15.439
0.035267,-15.428
0.035267,-15.416
0.035267,-15.405
0.035267,-15.394
0.035267,-15.382
0.035267,-15.371
0.035267,-15.36
0.035267,-15.348
0.035267,-15.337
0.035267,-15.325
0.035267,-15.314
0.035267,-15.303
0.035267,-15.291
0.035267,-15.28
0.035267,-15.269
0.035267,-15.257
0.035267,-15.246
0.035267,-15.234
0.035267,-15.223
0.035267,-15.211
0.035267,-15.2
0.035267,-15.189
0.035267,-15.177
0.035267,-15.166
0.035267,-15.154
0.035267,-15.143
0.035267,-15.131
0.035267,-15.12
0.035267,-15.108
0.035267,-15.097
0.035267,-15.085
0.035267,-15.074
0.035267,-15.062
0.035267,-15.051
0.035267,-15.039
0.035267,-15.028
0.035268,-15.016
0.035268,-15.005
0.035268,-14.993
0.035268,-14.981
0.035268,-14.97
0.035268,-14.958
0.035268,-14.947
0.035268,-14.935
0.035268,-14.924
0.035268,-14.912
0.035268,-14.9
0.035268,-14.889
0.035268,-14.877
0.035268,-14.865
0.035268,-14.854
0.035268,-14.842
0.035268,-14.831
0.035268,-14.819
0.035268,-14.807
0.035268,-14.796
0.035268,-14.784
0.035268,-14.772
0.035268,-14.761
0.035268,-14.749
0.035268,-14.737
0.035268,-14.726
0.035268,-14.714
0.035268,-14.702
0.035268,-14.69
0.035268,-14.679
0.035268,-14.667
0.035268,-14.655
0.035268,-14.644
0.035268,-14.632
0.035268,-14.62
0.035268,-14.608
0.035268,-14.597
0.035268,-14.585
0.035268,-14.573
0.035269,-14.561
0.035269,-14.549
0.035269,-14.538
0.035269,-14.526
0.035269,-14.514
0.035269,-14.502
0.035269,-14.49
0.035269,-14.479
0.035269,-14.467
0.035269,-14.455
0.035269,-14.443
0.035269,-14.431
0.035269,-14.419
0.035269,-14.408
0.035269,-14.396
0.035269,-14.384
0.035269,-14.372
0.035269,-14.36
0.035269,-14.348
0.035269,-14.336
0.035269,-14.324
0.035269,-14.313
0.035269,-14.301
0.035269,-14.289
0.035269,-14.277
0.035269,-14.265
0.035269,-14.253
0.035269,-14.241
0.035269,-14.229
0.035269,-14.217
0.035269,-14.205
0.035269,-14.193
0.035269,-14.181
0.035269,-14.169
0.035269,-14.157
0.035269,-14.145
0.035269,-14.133
0.035269,-14.121
0.03527,-14.109
0.03527,-14.097
0.03527,-14.085
0.03527,-14.073
0.03527,-14.061
0.03527,-14.049
0.03527,-14.037
0.03527,-14.025
0.03527,-14.013
0.03527,-14.001
0.03527,-13.989
0.03527,-13.977
0.03527,-13.965
0.03527,-13.953
0.03527,-13.941
0.03527,-13.928
0.03527,-13.916
0.03527,-13.904
0.03527,-13.892
0.03527,-13.88
0.03527,-13.868
0.03527,-13.856
0.03527,-13.844
0.03527,-13.831
0.03527,-13.819
0.03527,-13.807
0.03527,-13.795
0.03527,-13.783
0.03527,-13.771
0.03527,-13.758
0.03527,-13.746
0.03527,-13.734
0.03527,-13.722
0.03527,-13.71
0.03527,-13.697
0.03527,-13.685
0.03527,-13.673
0.03527,-13.661
0.035271,-13.649
0.035271,-13.636
0.035271,-13.624
0.035271,-13.612
0.035271,-13.6
0.035271,-13.587
0.035271,-13.575
0.035271,-13.563
0.035271,-13.55
0.035271,-13.538
0.035271,-13.526
0.035271,-13.514
0.035271,-13.501
0.035271,-13.489
0.035271,-13.477
0.035271,-13.464
0.035271,-13.452
0.035271,-13.44
0.035271,-13.427
0.035271,-13.415
0.035271,-13.403
0.035271,-13.39
0.035271,-13.378
0.035271,-13.365
0.035271,-13.353
0.035271,-13.341
0.035271,-13.328
0.035271,-13.316
0.035271,-13.303
0.035271,-13.291
0.035271,-13.279
0.035271,-13.266
0.035271,-13.254
0.035271,-13.241
0.035271,-13.229
0.035271,-13.216
0.035271,-13.204
0.035271,-13.192
0.035271,-13.179
0.035272,-13.167
0.035272,-13.154
0.035272,-13.142
0.035272,-13.129
0.035272,-13.117
0.035272,-13.104
0.035272,-13.092
0.035272,-13.079
0.035272,-13.067
0.035272,-13.054
0.035272,-13.041
0.035272,-13.029
0.035272,-13.016
0.035272,-13.004
0.035272,-12.991
0.035272,-12.979
0.035272,-12.966
0.035272,-12.954
0.035272,-12.941
0.035272,-12.928
0.035272,-12.916
0.035272,-12.903
0.035272,-12.891
0.035272,-12.878
0.035272,-12.865
0.035272,-12.853
0.035272,-12.84
0.035272,-12.827
0.035272,-12.815
0.035272,-12.802
0.035272,-12.79
0.035272,-12.777
0.035272,-12.764
0.035272,-12.752
0.035272,-12.739
0.035272,-12.726
0.035272,-12.713
0.035272,-12.701
0.035273,-12.688
0.035273,-12.675
0.035273,-12.663
0.035273,-12.65
0.035273,-12.637
0.035273,-12.624
0.035273,-12.612
0.035273,-12.599
0.035273,-12.586
0.035273,-12.573
0.035273,-12.561
0.035273,-12.548
0.035273,-12.535
0.035273,-12.522
0.035273,-12.51
0.035273,-12.497
0.035273,-12.484
0.035273,-12.471
0.035273,-12.458
0.035273,-12.446
0.035273,-12.433
0.035273,-12.42
0.035273,-12.407
0.035273,-12.394
0.035273,-12.381
0.035273,-12.368
0.035273,-12.356
0.035273,-12.343
0.035273,-12.33
0.035273,-12.317
0.035273,-12.304
0.035273,-12.291
0.035273,-12.278
0.035273,-12.265
0.035273,-12.253
0.035273,-12.24
0.035273,-12.227
0.035273,-12.214
0.035273,-12.201
0.035274,-12.188
0.035274,-12.175
0.035274,-12.162
0.035274,-12.149
0.035274,-12.136
0.035274,-12.123
0.035274,-12.11
0.035274,-12.097
0.035274,-12.084
0.035274,-12.071
0.035274,-12.058
0.035274,-12.045
0.035274,-12.032
0.035274,-12.019
0.035274,-12.006
0.035274,-11.993
0.035274,-11.98
0.035274,-11.967
0.035274,-11.954
0.035274,-11.941
0.035274,-11.928
0.035274,-11.915
0.035274,-11.902
0.035274,-11.889
0.035274,-11.875
0.035274,-11.862
0.035274,-11.849
0.035274,-11.836
0.035274,-11.823
0.035274,-11.81
0.035274,-11.797
0.035274,-11.784
0.035274,-11.771
0.035274,-11.757
0.035274,-11.744
0.035274,-11.731
0.035274,-11.718
0.035274,-11.705
0.035275,-11.692
0.035275,-11.678
0.035275,-11.665
0.035275,-11.652
0.035275,-11.639
0.035275,-11.626
0.035275,-11.612
0.035275,-11.599
0.035275,-11.586
0.035275,-11.573
0.035275,-11.56
0.035275,-11.546
0.035275,-11.533
0.035275,-11.52
0.035275,-11.507
0.035275,-11.493
0.035275,-11.48
0.035275,-11.467
0.035275,-11.453
0.035275,-11.44
0.035275,-11.427
0.035275,-11.414
0.035275,-11.4
0.035275,-11.387
0.035275,-11.374
0.035275,-11.36
0.035275,-11.347
0.035275,-11.334
0.035275,-11.32
0.035275,-11.307
0.035275,-11.294
0.035275,-11.28
0.035275,-11.267
0.035275,-11.254
0.035275,-11.24
0.035275,-11.227
0.035275,-11.213
0.035275,-11.2
0.035276,-11.187
0.035276,-11.173
0.035276,-11.16
0.035276,-11.146
0.035276,-11.133
0.035276,-11.119
0.035276,-11.106
0.035276,-11.093
0.035276,-11.079
0.035276,-11.066
0.035276,-11.052
0.035276,-11.039
0.035276,-11.025
0.035276,-11.012
0.035276,-10.998
0.035276,-10.985
0.035276,-10.971
0.035276,-10.958
0.035276,-10.944
0.035276,-10.931
0.035276,-10.917
0.035276,-10.904
0.035276,-10.89
0.035276,-10.877
0.035276,-10.863
0.035276,-10.85
0.035276,-10.836
0.035276,-10.822
0.035276,-10.809
0.035276,-10.795
0.035276,-10.782
0.035276,-10.768
0.035276,-10.755
0.035276,-10.741
0.035276,-10.727
0.035276,-10.714
0.035276,-10.7
0.035276,-10.686
0.035276,-10.673
0.035277,-10.659
0.035277,-10.646
0.035277,-10.632
0.035277,-10.618
0.035277,-10.605
0.035277,-10.591
0.035277,-10.577
0.035277,-10.564
0.035277,-10.55
0.035277,-10.536
0.035277,-10.522
0.035277,-10.509
0.035277,-10.495
0.035277,-10.481
0.035277,-10.468
0.035277,-10.454
0.035277,-10.44
0.035277,-10.426
0.035277,-10.413
0.035277,-10.399
0.035277,-10.385
0.035277,-10.371
0.035277,-10.358
0.035277,-10.344
0.035277,-10.33
0.035277,-10.316
0.035277,-10.302
0.035277,-10.289
0.035277,-10.275
0.035277,-10.261
0.035277,-10.247
0.035277,-10.233
0.035277,-10.219
0.035277,-10.206
0.035277,-10.192
0.035277,-10.178
0.035277,-10.164
0.035277,-10.15
0.035278,-10.136
0.035278,-10.122
0.035278,-10.109
0.035278,-10.095
0.035278,-10.081
0.035277,-10.067
0.035257,-10.053
0.035223,-10.039
0.035175,-10.025
0.035113,-10.011
0.035038,-9.9971
0.03495,-9.9831
0.034849,-9.969
0.034737,-9.955
0.034612,-9.9409
0.034477,-9.9268
0.03433,-9.9127
0.034172,-9.8985
0.034003,-9.8844
0.033824,-9.8702
0.033634,-9.856
0.033433,-9.8417
0.033223,-9.8275
0.033003,-9.8132
0.032772,-9.7989
0.032532,-9.7846
0.032283,-9.7703
0.032024,-9.756
0.031755,-9.7416
0.031478,-9.7272
0.031191,-9.7128
0.030895,-9.6983
0.03059,-9.6839
0.030276,-9.6694
0.029954,-9.6549
0.029623,-9.6404
0.029283,-9.6258
0.028936,-9.6113
0.02858,-9.5967
0.028215,-9.5821
0.027843,-9.5674
0.027463,-9.5528
0.027074,-9.5381
0.026678,-9.5234
0.026275,-9.5087
0.025864,-9.4939
0.025445,-9.4792
0.02502,-9.4644
0.024587,-9.4495
0.024146,-9.4347
0.023699,-9.4198
0.023245,-9.405
0.022785,-9.3901
0.022317,-9.3751
0.021843,-9.3602
0.021363,-9.3452
0.020876,-9.3302
0.020383,-9.3152
0.019883,-9.3001
0.019378,-9.2851
0.018867,-9.27
0.01835,-9.2549
0.017827,-9.2397
0.017299,-9.2246
0.016765,-9.2094
0.016226,-9.1942
0.015681,-9.1789
0.015131,-9.1637
0.014576,-9.1484
0.014016,-9.1331
0.013452,-9.1178
0.012882,-9.1025
0.012308,-9.0871
0.011729,-9.0717
0.011145,-9.0563
0.010558,-9.0409
0.0099657,-9.0254
0.0093695,-9.01
0.0087692,-8.9945
0.008165,-8.9789
0.0075568,-8.9634
0.0069448,-8.9478
0.0063291,-8.9323
0.0057098,-8.9167
0.0050871,-8.901
0.0044609,-8.8854
0.0038313,-8.8697
0.0031986,-8.854
0.0025627,-8.8383
0.0019238,-8.8226
0.0012819,-8.8068
0.00063717,-8.7911
-1.0334e-05,-8.7753
-0.00066052,-8.7594
-0.0013133,-8.7436
-0.0019686,-8.7278
-0.0026263,-8.7119
-0.0032863,-8.696
-0.0039486,-8.6801
-0.004613,-8.6641
-0.0052795,-8.6482
-0.005948,-8.6322
-0.0066184,-8.6162
-0.0072906,-8.6002
-0.0079646,-8.5841
-0.0086402,-8.5681
-0.0093174,-8.552
-0.0099961,-8.5359
-0.010676,-8.5198
-0.011358,-8.5037
-0.012041,-8.4875
-0.012724,-8.4714
-0.01341,-8.4552
-0.014096,-8.439
-0.014783,-8.4228
-0.015471,-8.4065
-0.016159,-8.3903
-0.01683,-8.374
-0.017474,-8.3578
-0.018095,-8.3416
-0.018694,-8.3253
-0.019273,-8.3091
-0.019832,-8.2929
-0.020373,-8.2767
-0.020898,-8.2604
-0.021405,-8.2442
-0.021897,-8.228
-0.022375,-8.2118
-0.022838,-8.1956
-0.023287,-8.1794
-0.023722,-8.1632
-0.024145,-8.147
-0.024555,-8.1308
-0.024954,-8.1147
-0.02534,-8.0985
-0.025715,-8.0823
-0.026079,-8.0661
-0.026433,-8.05
-0.026776,-8.0338
-0.027109,-8.0176
-0.027432,-8.0015
-0.027745,-7.9853
-0.028049,-7.9692
-0.028343,-7.9531
-0.028629,-7.9369
-0.028906,-7.9208
-0.029175,-7.9047
-0.029435,-7.8885
-0.029687,-7.8724
-0.029932,-7.8563
-0.030169,-7.8402
-0.030398,-7.8241
-0.03062,-7.808
-0.030835,-7.7919
-0.031043,-7.7758
-0.031244,-7.7597
-0.031439,-7.7437
-0.031627,-7.7276
-0.031809,-7.7115
-0.031985,-7.6955
-0.032155,-7.6794
-0.032319,-7.6634
-0.032478,-7.6473
-0.032631,-7.6313
-0.032779,-7.6153
-0.032922,-7.5993
-0.033059,-7.5832
-0.033192,-7.5672
-0.03332,-7.5512
-0.033444,-7.5352
-0.033562,-7.5192
-0.033677,-7.5033
-0.033787,-7.4873
-0.033893,-7.4713
-0.033995,-7.4553
-0.034094,-7.4394
-0.034188,-7.4234
-0.034279,-7.4075
-0.034366,-7.3916
-0.03445,-7.3756
-0.03453,-7.3597
-0.034607,-7.3438
-0.034681,-7.3279
-0.034751,-7.312
-0.034819,-7.2961
-0.034884,-7.2802
-0.034946,-7.2643
-0.035005,-7.2484
-0.035062,-7.2325
-0.035116,-7.2167
-0.035168,-7.2008
-0.035217,-7.1849
-0.035264,-7.1691
-0.035309,-7.1533
-0.035351,-7.1374
-0.035392,-7.1216
-0.03543,-7.1058
-0.035467,-7.09
-0.035501,-7.0742
-0.035534,-7.0584
-0.035565,-7.0426
-0.035594,-7.0268
-0.035621,-7.011
-0.035647,-6.9952
-0.035672,-6.9795
-0.035695,-6.9637
-0.035716,-6.9479
-0.035736,-6.9322
-0.035755,-6.9165
-0.035772,-6.9007
-0.035789,-6.885
-0.035804,-6.8693
-0.035817,-6.8536
-0.03583,-6.8379
-0.035842,-6.8222
-0.035853,-6.8065
-0.035862,-6.7908
-0.035871,-6.7751
-0.035879,-6.7594
-0.035886,-6.7438
-0.035892,-6.7281
-0.035897,-6.7125
-0.035902,-6.6968
-0.035906,-6.6812
-0.035909,-6.6655
-0.035911,-6.6499
-0.035913,-6.6343
-0.035914,-6.6187
-0.035915,-6.6031
-0.035915,-6.5875
-0.035914,-6.5719
-0.035913,-6.5563
-0.035912,-6.5407
-0.03591,-6.5251
-0.035908,-6.5096
-0.035905,-6.494
-0.035902,-6.4784
-0.035898,-6.4629
-0.035894,-6.4473
-0.03589,-6.4318
-0.035885,-6.4163
-0.03588,-6.4008
-0.035875,-6.3852
-0.03587,-6.3697
-0.035864,-6.3542
-0.035858,-6.3387
-0.035852,-6.3232
-0.035846,-6.3078
-0.035839,-6.2923
-0.035832,-6.2768
-0.035825,-6.2613
-0.035818,-6.2459
-0.035811,-6.2304
-0.035804,-6.215
-0.035797,-6.1995
-0.035789,-6.1841
-0.035781,-6.1687
-0.035774,-6.1533
-0.035766,-6.1378
-0.035758,-6.1224
-0.03575,-6.107
-0.035742,-6.0916
-0.035734,-6.0762
-0.035726,-6.0609
-0.035718,-6.0455
-0.03571,-6.0301
-0.035702,-6.0147
-0.035694,-5.9994
-0.035685,-5.984
-0.035677,-5.9687
-0.035669,-5.9534
-0.035661,-5.938
-0.035653,-5.9227
-0.035645,-5.9074
-0.035637,-5.8921
-0.035629,-5.8767
-0.035621,-5.8614
-0.035613,-5.8461
-0.035605,-5.8309
-0.035597,-5.8156
-0.03559,-5.8003
-0.035582,-5.785
-0.035574,-5.7698
-0.035567,-5.7545
-0.035559,-5.7392
-0.035552,-5.724
-0.035544,-5.7088
-0.035537,-5.6935
-0.03553,-5.6783
-0.035522,-5.6631
-0.035515,-5.6479
-0.035508,-5.6326
-0.035501,-5.6174
-0.035494,-5.6022
-0.035488,-5.5871
-0.035481,-5.5719
-0.035474,-5.5567
-0.035468,-5.5415
-0.035461,-5.5263
-0.035455,-5.5112
-0.035448,-5.496
-0.035442,-5.4809
-0.035436,-5.4657
-0.03543,-5.4506
-0.035424,-5.4355
-0.035418,-5.4203
-0.035412,-5.4052
-0.035407,-5.3901
-0.035401,-5.375
-0.035396,-5.3599
-0.03539,-5.3448
-0.035385,-5.3297
-0.035379,-5.3146
-0.035374,-5.2996
-0.035369,-5.2845
-0.035364,-5.2694
-0.035359,-5.2544
-0.035354,-5.2393
-0.03535,-5.2243
-0.035345,-5.2092
-0.03534,-5.1942
-0.035336,-5.1792
-0.035331,-5.1641
-0.035327,-5.1491
-0.035323,-5.1341
-0.035319,-5.1191
-0.035315,-5.1041
-0.035311,-5.0891
-0.035307,-5.0741
-0.035303,-5.0591
-0.035299,-5.0442
-0.035295,-5.0292
-0.035292,-5.0142
-0.035288,-4.9993
-0.035284,-4.9843
-0.035281,-4.9694
-0.035278,-4.9544
-0.035274,-4.9395
-0.035271,-4.9246
-0.035268,-4.9097
-0.035265,-4.8947
-0.035262,-4.8798
-0.035259,-4.8649
-0.035256,-4.85
-0.035253,-4.8351
-0.03525,-4.8203
-0.035248,-4.8054
-0.035245,-4.7905
-0.035243,-4.7756
-0.03524,-4.7608
-0.035238,-4.7459
-0.035235,-4.7311
-0.035233,-4.7162
-0.03523,-4.7014
-0.035228,-4.6866
-0.035226,-4.6717
-0.035224,-4.6569
-0.035222,-4.6421
-0.03522,-4.6273
-0.035218,-4.6125
-0.035216,-4.5977
-0.035214,-4.5829
-0.035212,-4.5681
-0.03521,-4.5533
-0.035209,-4.5386
-0.035207,-4.5238
-0.035205,-4.509
-0.035204,-4.4943
-0.035202,-4.4795
-0.0352,-4.4648
-0.035199,-4.4501
-0.035197,-4.4353
-0.035196,-4.4206
-0.035195,-4.4059
-0.035193,-4.3912
-0.035192,-4.3765
-0.035191,-4.3618
-0.035189,-4.3471
-0.035188,-4.3324
-0.035187,-4.3177
-0.035186,-4.303
-0.035185,-4.2883
-0.035184,-4.2737
-0.035183,-4.259
-0.035182,-4.2444
-0.035181,-4.2297
-0.03518,-4.2151
-0.035179,-4.2004
-0.035178,-4.1858
-0.035177,-4.1712
-0.035176,-4.1566
-0.035175,-4.142
-0.035175,-4.1273
-0.035174,-4.1127
-0.035173,-4.0981
-0.035172,-4.0836
-0.035172,-4.069
-0.035171,-4.0544
-0.03517,-4.0398
-0.03517,-4.0253
-0.035169,-4.0107
-0.035168,-3.9962
-0.035168,-3.9816
-0.035167,-3.9671
-0.035167,-3.9525
-0.035166,-3.938
-0.035166,-3.9235
-0.035165,-3.909
-0.035165,-3.8944
-0.035164,-3.8799
-0.035164,-3.8654
-0.035164,-3.8509
-0.035163,-3.8365
-0.035163,-3.822
-0.035162,-3.8075
-0.035162,-3.793
-0.035162,-3.7786
-0.035161,-3.7641
-0.035161,-3.7497
-0.035161,-3.7352
-0.03516,-3.7208
-0.03516,-3.7063
-0.03516,-3.6919
-0.03516,-3.6775
-0.035159,-3.6631
-0.035159,-3.6487
-0.035159,-3.6342
-0.035159,-3.6198
-0.035158,-3.6055
-0.035158,-3.5911
-0.035158,-3.5767
-0.035158,-3.5623
-0.035158,-3.5479
-0.035157,-3.5336
-0.035157,-3.5192
-0.035157,-3.5049
-0.035157,-3.4905
-0.035157,-3.4762
-0.035157,-3.4618
-0.035157,-3.4475
-0.035157,-3.4332
-0.035156,-3.4189
-0.035156,-3.4046
-0.035156,-3.3903
-0.035156,-3.376
-0.035156,-3.3617
-0.035156,-3.3474
-0.035156,-3.3331
-0.035156,-3.3188
-0.035156,-3.3046
-0.035156,-3.2903
-0.035156,-3.276
-0.035156,-3.2618
-0.035156,-3.2475
-0.035156,-3.2333
-0.035155,-3.2191
-0.035155,-3.2048
-0.035155,-3.1906
-0.035155,-3.1764
-0.035155,-3.1622
-0.035155,-3.148
-0.035155,-3.1338
-0.035155,-3.1196
-0.035155,-3.1054
-0.035155,-3.0912
-0.035155,-3.0771
-0.035155,-3.0629
-0.035155,-3.0487
-0.035155,-3.0346
-0.035155,-3.0204
-0.035155,-3.0063
-0.035155,-2.9921
-0.035155,-2.978
-0.035155,-2.9639
-0.035155,-2.9498
-0.035155,-2.9356
-0.035155,-2.9215
-0.035155,-2.9074
-0.035155,-2.8933
-0.035155,-2.8792
-0.035156,-2.8652
-0.035156,-2.8511
-0.035156,-2.837
-0.035156,-2.8229
-0.035156,-2.8089
